ID,Reason for absence,Month of absence,Day of the week,Seasons,Transportation expense,Distance from Residence to Work,Age,Work load Average/day ,Hit target,Disciplinary failure,Education,Absenteeism time in hours
0.9134495384393139,0.012920113420742618,0.019375752502885812,0.8313627193310515,0.9236899457586403,0.95612315315485,0.6385184836146569,0.10653201558666692,0.9629942555693636,0.8944411962200645,0.8541021036801735,0.1626374357705942,0.5
0.9130529004313706,0.04268080900982296,0.035856320942090014,0.8193671816884087,0.8975082102512365,0.9553289307001784,0.6698744391086172,0.16978736878519293,0.9733208852297244,0.9385768593792039,0.8984704205838392,0.16281621787843809,0.5
0.7738331199701909,0.09105133364519064,0.014842854114894721,0.9913614658344042,0.9072591313442806,0.9253947477790767,0.9437798928032224,0.2966857034899003,0.9184257203440306,0.8140696160177944,0.9731067939624745,0.0,0.5
0.924293016241865,0.05376264407216225,0.03156032424503208,0.8107993727241867,0.8987713659499708,0.9226669773279241,0.6495942431179337,0.21618059106044968,0.9701631438834446,0.9435008720895917,0.8835567978571477,0.16900802094926054,0.5
0.9541290098137789,0.02543859892793876,0.04710473444980939,0.9366269486119919,0.9529794586338245,0.9527567022233475,0.6423917431507064,0.10596389903583281,0.99527623504224,0.987355135560098,0.9760574195568265,0.18307167888051173,0.5
0.9635564962689347,0.004722185330354622,0.032153391034180134,0.6990765746251226,0.8724566025521254,0.9244604987893872,0.543671302161997,0.14818427724740107,0.992737888764131,0.992925424782182,0.9910720223841019,0.18495716074560353,0.5
1.0,0.02493164830169714,0.029496636227536566,0.7778794443014576,0.9534547043292083,0.937295543218468,0.5534295095383347,0.09028273811230053,0.9940561543483428,0.9847237793581414,0.815481102077237,0.20569120235476085,0.5
0.9716896758745542,0.06959171014111365,0.03597816545498811,0.8519779544661484,0.972357054209186,0.9757380610642367,0.5974840573839209,0.11522397309978888,0.9722414571761866,0.9512694713432392,0.935882083691072,0.17100584691451992,0.5
0.9989124223867969,0.005852699105743153,0.023103428196393605,0.6404899052878692,0.9043830972609481,0.9399149931814443,0.5063653625395191,0.08777903167408735,0.9944277913892454,0.9851115452651592,0.8334380374096171,0.20310740963132237,0.5
0.952678906329508,0.0,0.03858045707495228,0.7534408965938741,0.8875506492094778,0.9562493021739825,0.5796395471522857,0.10262562378488188,0.9957717510967767,0.9878721567694552,1.0,0.17962662191592715,0.5
0.9178005744150846,0.0148089875528844,0.01680492608657702,0.809616990543551,0.9176523270956993,0.9434076318010118,0.6241311856185415,0.1247554769716746,0.9617807106363053,0.8964625034251551,0.8505309126338141,0.16476965130246485,0.5
0.9108773824434855,0.041736371943752015,0.037141734150244576,0.8302400460821591,0.900527019582707,0.9616866913770974,0.677068088106675,0.160675638092689,0.9739276576962534,0.9375662057766585,0.9002560161070189,0.16175011011250273,0.5
0.9090593845322855,0.07904211033869346,0.03483461784010461,0.8241038120628179,0.856700434721295,0.8615728043588458,0.7002371118847813,0.2723806523873199,0.9741698218047385,0.9870224118095536,0.941063785829855,0.14331609800849054,0.5
0.9786073459922144,0.021846927372972724,0.044481837652795786,0.9324046012434901,1.0,1.0,0.6410540485185173,0.0,1.0,0.9744879880303483,0.8273514121982398,0.1958913889365542,0.5
0.8850566622484792,0.068514903475136,0.05159524891814121,0.9456356780312485,0.9160664435786587,0.9456129318817494,0.8337850524450501,0.21586477331856058,0.9929563190166997,0.9852308259955196,0.8840664434304897,0.16562114244182885,0.5
0.689379669488296,0.22934212762472225,0.25007825378024084,0.7607916521711129,0.6976951815159127,0.7870544554334364,0.7252519324217962,0.3093361368631121,0.7993686017285554,0.8327050306510742,0.9014657022281481,0.2660187472771879,0.5
0.6568086438775601,0.2756078140100535,0.2381001342839081,0.6634943297601124,0.6837747483997882,0.7638210494650896,0.788098371247796,0.38994460612821896,0.778168055570604,0.784909538149088,0.8633910032702905,0.20729597122343188,0.5
0.7898122336087685,0.16081528749427412,0.24312265743095676,0.6946751084372145,0.7804671787268959,0.8055451638397891,0.47644838174907267,0.2183275570365917,0.8136779897149624,0.8383195348499586,0.8561240794455568,0.34206598712673997,0.5
0.8075492120598574,0.20898919571080174,0.25197599333017395,0.6039830682166869,0.7581472313482374,0.7921317032629516,0.45497597014776725,0.25756991005406804,0.8166011572103763,0.8660447549101777,0.7660897157657125,0.35169322968922123,0.5
0.6656353266262157,0.23221242228804218,0.1830149284591401,0.7805884540497071,0.852992279195008,0.7604367164967277,0.6446159059498549,0.48695637883217835,0.7081436635458787,0.5685208625850835,0.7951166910629077,0.21183725481743337,0.5
0.6568086438775601,0.2756078140100535,0.2381001342839081,0.6634943297601124,0.6837747483997882,0.7638210494650896,0.788098371247796,0.38994460612821896,0.778168055570604,0.784909538149088,0.8633910032702905,0.20729597122343188,0.5
0.7898122336087685,0.16081528749427412,0.24312265743095676,0.6946751084372145,0.7804671787268959,0.8055451638397891,0.47644838174907267,0.2183275570365917,0.8136779897149624,0.8383195348499586,0.8561240794455568,0.34206598712673997,0.5
0.7406150763800528,0.22301657094002217,0.24164893755213174,0.7895547173388131,0.8029494025914077,0.7934021786313245,0.6372862705493697,0.28971774272413475,0.793623232127579,0.7955361361676149,0.7576717423681733,0.298810762909028,0.5
0.7240029816445572,0.22391497830349627,0.25272096672227684,0.8302005124763091,0.7896069614085199,0.7894241828582956,0.7077121890441742,0.33984386845003656,0.8103796641819901,0.8368181129809069,0.7443905724636604,0.32826535117743055,0.5
0.7452574302173455,0.20929356123096693,0.23018489454053515,0.3962998809492606,0.7491639928831975,0.7420308751091288,0.5555300358082429,0.3437223992285904,0.7862539238766483,0.800375771062685,0.7564361870935828,0.31116026072905023,1.0
0.754317219263889,0.220448025298242,0.22358039533663446,0.2551044366702935,0.6754718465995599,0.658123254573311,0.5129732669542364,0.5108054857368285,0.8072504400134382,0.8429330697862168,0.7179941911276024,0.35040301228783266,0.0
0.7153959404822158,0.2656050541171888,0.21396652866012628,0.2990798018574242,0.6544627083171115,0.6423858571676728,0.5795989008839725,0.5157875732156675,0.7767145299876838,0.78716927893193,0.749294087144873,0.2841569694619692,0.0
0.6722755079024392,0.2434627103079666,0.24446616079501265,0.5877232150767482,0.7477703130643369,0.787648237424011,0.7541107907984094,0.3029812344630901,0.7792296885489036,0.7764641540058372,0.7924128571095101,0.2673305636878698,0.5
0.643321439308156,0.27882346963429844,0.24672908752055905,0.5512813249324304,0.7225874320991594,0.7661769920845307,0.8338371734876098,0.3652819616510908,0.7757641834638989,0.7801362694118923,0.8542832272611433,0.21349555611462123,0.5
0.7837635609310516,0.22005252976086767,0.2163657447354404,0.3120219923455716,0.7223424226964845,0.6643466534411049,0.41181484961622405,0.4680663564544114,0.7871194901719261,0.7957620819605435,0.7084555878377785,0.3510431446890265,0.0
0.6695972138092953,0.2991261780470913,0.20324608531534222,0.28965475843173505,0.6727788741780161,0.5962457847346747,0.700248702370281,0.6404982170749726,0.7599630603074524,0.7464863834934403,0.7414745980021865,0.21253393271490992,0.0
0.6835156237129334,0.25454454537030596,0.24017016409795433,0.5791554061125261,0.7490334687630712,0.7549862840517568,0.7338305948077258,0.3493744567383469,0.7760719472026237,0.7813881667162251,0.7774992343828188,0.2735223667586924,0.5
0.7763250290393644,0.164030943118519,0.2517516106676077,0.5824621036095327,0.8192798624262674,0.8079011064592301,0.5221871839888863,0.19366491255946355,0.8112741176082572,0.8335462661127628,0.8470163034364095,0.3482655720179291,0.5
0.7868962236386822,0.2604505594083086,0.23418919319453793,0.33137814408549277,0.7261613191942683,0.6743050367161837,0.4464555932124005,0.4718857516058881,0.7983524744025164,0.8319536820588929,0.6657230621577206,0.3600741299838906,0.0
0.6716776917166267,0.27870959646136073,0.2625310065142801,0.6604288410669626,0.7794025229260175,0.7657227362104261,0.8601481877880071,0.3246737108812382,0.8059676804917848,0.8401454457221587,0.7736404734823005,0.27167203298999004,0.5
0.7770500807814998,0.17675024258248845,0.25601374935503646,0.6740551296185915,0.8519942671384408,0.8061548064839126,0.5535632819880966,0.195334050184939,0.8110263595809888,0.833287755508084,0.8350450132148228,0.3499881005002215,0.5
0.7079777332162001,0.2198265471296857,0.2605042638233679,0.6830638590378479,0.8150812520832749,0.7990110361423146,0.7449565912824403,0.3052349244676673,0.8087064435554484,0.8311634459435056,0.743054037088486,0.33253756406153845,0.5
0.7286387089365871,0.19749064149129394,0.3262882473070509,0.49871414623889304,0.7642366104852586,0.7555323905531447,0.46778738324385427,0.2330947854291913,0.749021756232111,0.7708685688724863,0.8267699436342686,0.3963671860688863,0.5
0.5959976450764461,0.31864281773905795,0.3233967935037165,0.5133298805663203,0.6839013825142375,0.7129351261907865,0.7951254217421827,0.40554640333355624,0.7133879430741185,0.7173293168692769,0.828051222348209,0.26245843440672434,0.5
0.6226359454486535,0.3453051758838354,0.2820448606422138,0.2974998270701545,0.6504500269491807,0.5421307688532716,0.6772249996244595,0.6815972275701754,0.6974629409040379,0.6835501756484859,0.7092569479784591,0.26235807524815935,0.0
0.6495557529614258,0.29088825000193447,0.3285810896273809,0.6418864724693677,0.7458889592027753,0.7495214044635374,0.6955632753426287,0.3290155457335805,0.7146882660593495,0.739115349056178,0.8505239315445319,0.3101304912682083,0.5
0.7297262865497904,0.21656959068724796,0.3326814553381939,0.6361036852524814,0.8133082175535187,0.7529129405901683,0.5148515302426698,0.23559849186740445,0.7486501191912084,0.7704808029654686,0.8088130083018885,0.39895097879232466,0.5
0.6260392912839329,0.30236100760868034,0.327527074809313,0.6871613097242265,0.7581558705476753,0.7317869215672904,0.762463186051798,0.3457493825837684,0.7164818111182207,0.7132694355562041,0.7482239168641959,0.31887723470341156,0.5
0.5959976450764461,0.31864281773905795,0.3233967935037165,0.5133298805663203,0.6839013825142375,0.7129351261907865,0.7951254217421827,0.40554640333355624,0.7133879430741185,0.7173293168692769,0.828051222348209,0.26245843440672434,0.5
0.6253142395417974,0.2896417081447109,0.3232649361218842,0.5955682837151676,0.725441465835502,0.7335332215426079,0.7310870880525876,0.3440802449582929,0.7167295691454889,0.7135279461608829,0.7601952070857826,0.3171547062211192,0.5
0.6236288457427815,0.30580964510215086,0.3349365738100088,0.5308843706917936,0.7080020686289223,0.7142271702919993,0.79006033804337,0.3632690149382282,0.7438391981292727,0.7775970037842211,0.759379758790953,0.31891238279980094,0.5
0.6794415517078713,0.2596919249370422,0.3248145274282259,0.5935937551404916,0.7867188343497702,0.74338940534468,0.6286252720441513,0.30448497111673434,0.7289669986447276,0.7280851701901427,0.728317606556885,0.35311196185117444,0.5
0.7290012348076548,0.20385029122327875,0.3284193166507651,0.5445106592434226,0.7805938128413452,0.7546592405654858,0.48347543224345946,0.233929354241929,0.7488978772184767,0.7707393135701466,0.8207842985234752,0.39722845031003245,0.5
0.6253142395417974,0.2896417081447109,0.3232649361218842,0.5955682837151676,0.725441465835502,0.7335332215426079,0.7310870880525876,0.3440802449582929,0.7167295691454889,0.7135279461608829,0.7601952070857826,0.3171547062211192,0.5
0.668993485064964,0.25706399376674427,0.3298992476301931,0.5558244440922073,0.7479627628163841,0.7212112775285527,0.6617821945451772,0.38111172010740996,0.7440269923131856,0.7725283631134107,0.7156652951936268,0.3849036091762368,1.0
0.6982961618567038,0.25547255906771105,0.3089836698674071,0.4041449495876801,0.726835145654362,0.6879158592277257,0.5325063330624212,0.3848214097237932,0.7237538044732338,0.7374395632177297,0.7242185370698553,0.3609844032622997,0.5
0.6140741237313031,0.2785598730823715,0.32756093281894255,0.6041360926793897,0.7241783101367677,0.766195174914862,0.7513672840432712,0.2976870226830362,0.7198873104917689,0.708603933450495,0.7751088298124741,0.3109629031502967,0.5
0.6824861490747939,0.237338139302904,0.327420350798652,0.5972590245146787,0.7832505995214287,0.7736853011100976,0.5796032221943589,0.27292133835199095,0.7283912077646459,0.7185413106745985,0.7305971507876468,0.37635845873359136,0.5
0.6948479546353667,0.2313785782401325,0.31090592434981856,0.6922797792021582,0.8434098954397402,0.7400712702171975,0.5593431687089255,0.25772834505419717,0.7146590787307366,0.6790711496211682,0.6593439209357028,0.38409400817886236,0.5
0.6497763490450638,0.25492370990409063,0.3435990358472978,0.6994767366404894,0.7914892491557054,0.7775579736331657,0.7422130845273021,0.29994071268761335,0.7493640654983138,0.7633032253881625,0.72575000979145,0.3761699035239653,0.5
0.485754705994211,0.44433909157937457,0.6291628378181535,0.43825112743691336,0.6011952887112411,0.529874712151282,0.3269773622577493,0.4028777015672092,0.4777715111424784,0.550252258474798,0.6016221664550337,0.6394392970659837,0.5
0.3817051848572862,0.5237708587688221,0.6218773879455586,0.44351223890412894,0.5296857393493107,0.5096218431160628,0.5589009690672726,0.5121940234708354,0.4457270820831249,0.49317014636787315,0.5470187201281345,0.5585042887359242,0.5
0.5075098858730642,0.4537834622400837,0.6163087057366089,0.32952248349941027,0.571007195396536,0.46629710538209135,0.2550408722771719,0.4939950084922473,0.47170378647718686,0.5603587945002524,0.5837662112232376,0.6501003747253364,0.5
0.42954730517229545,0.5033505655878721,0.6249069963292433,0.4151070662355295,0.5633166771093437,0.5192130833909961,0.4690725936629607,0.518993382745182,0.4581583727778999,0.5362055546740909,0.5779029078059308,0.5795564866252627,0.5
0.4358324970233599,0.4938210755611534,0.6234269792519,0.441537710329453,0.590963107863579,0.5194780269181347,0.4564391530588361,0.47259874962927684,0.45796451158236307,0.507727370397133,0.5151411195992368,0.5944615443659794,0.5
0.3884094293698963,0.502575309304126,0.5438204597654718,0.19963118391253415,0.5690470584458897,0.40560797595890774,0.3388752534853602,0.7866207471143946,0.3648446589630522,0.294109104252371,0.541344616714223,0.5196249087492513,1.0
0.48358504866980256,0.44401030800777036,0.6197783610933403,0.2839618535205055,0.5365654409015583,0.5582667095852496,0.3018649469025667,0.4220772814592313,0.46799701245157166,0.5276510066186076,0.5584732116648508,0.6525737096623282,0.5
0.45432458130112463,0.48324205995983766,0.605465052347367,0.20629239177211206,0.5147222168120843,0.4648776307888393,0.3446321650775009,0.552100619423598,0.45287519642450336,0.5172110187270599,0.5170276952230004,0.6014727215359585,1.0
0.3817051848572862,0.5237708587688221,0.6218773879455586,0.44351223890412894,0.5296857393493107,0.5096218431160628,0.5589009690672726,0.5121940234708354,0.4457270820831249,0.49317014636787315,0.5470187201281345,0.5585042887359242,0.5
0.39856160480570835,0.5317916564963485,0.5472030843077109,0.3393257783556507,0.6224006305443543,0.3766843333005964,0.37285285349154995,0.8264059451353605,0.36192205304239916,0.29763469745319576,0.5102596541783312,0.527334396777577,0.5
0.3817051848572862,0.5237708587688221,0.6218773879455586,0.44351223890412894,0.5296857393493107,0.5096218431160628,0.5589009690672726,0.5121940234708354,0.4457270820831249,0.49317014636787315,0.5470187201281345,0.5585042887359242,0.5
0.4291847793012278,0.49699091585588717,0.6227759269855287,0.369310553231,0.5469594747532569,0.520086233378655,0.45338454466335554,0.5181588139324443,0.45828225179153403,0.5363348099764299,0.5838885529167243,0.5786952223841165,0.5
0.4041854164782748,0.5459345288935007,0.6132853945514423,0.42637662097568474,0.5322120507467792,0.44429793637155457,0.5183405770859055,0.604980468021349,0.43941159939056507,0.5030181717886488,0.5171914746747515,0.5708878948775693,0.5
0.40616729436055254,0.48905286052820185,0.642211487670972,0.5474206918294509,0.5957335226695145,0.5536465952066205,0.5700269655419871,0.46805449120015585,0.4783615784359495,0.5429454255951536,0.5125735228338015,0.6175194860387702,0.5
0.36841714937670794,0.5224973109319381,0.6357139529870268,0.3415996218404478,0.49462598408791036,0.5238508952253671,0.6224663660491331,0.4841550023627762,0.47611833142682264,0.5524444465831634,0.5671025396707897,0.5532088980026374,0.5
0.3704650690467918,0.512689023706483,0.6261733846426165,0.452080047868351,0.5284225836505765,0.542283796488317,0.5791811650579561,0.4658008011955787,0.44888482342940456,0.4882461336574853,0.5619323428548257,0.5523124856651015,0.5
0.4802119361601034,0.4894115941823629,0.601609951667391,0.23861855622238431,0.5301374957372983,0.42897646982209015,0.27073777224594653,0.6141580000221059,0.44586004383822797,0.5173859293299509,0.48349434888958587,0.6379640888011668,1.0
0.4358324970233599,0.4938210755611534,0.6234269792519,0.441537710329453,0.590963107863579,0.5194780269181347,0.4564391530588361,0.47259874962927684,0.45796451158236307,0.507727370397133,0.5151411195992368,0.5944615443659794,0.5
0.6165569762787064,0.29242438657067404,0.40684559972203327,0.45739724115173264,0.6543447058202803,0.6691977354443676,0.7618692450302043,0.38906367735670905,0.6990376907621649,0.6983790582689448,0.801462527506775,0.3335300590437777,0.5
0.5979903734349801,0.31539495720384964,0.392295235926837,0.44214780645578755,0.6345259847358005,0.6416014986478193,0.7538477817363916,0.4686225573347901,0.6660354668272596,0.6420247304618423,0.8570059638605192,0.2822018059555885,1.0
0.5681370123236863,0.31221948998784826,0.3844845470098286,0.5145825808840594,0.6873304625559934,0.6406085655376195,0.8339530839406826,0.4993176222812822,0.6544890741198428,0.5929503721975152,0.7943564979875446,0.2565265105424034,0.5
0.7336885291828343,0.24450413217073325,0.39732015187986025,0.5105861547478276,0.7880848783146497,0.7499381466141828,0.4633336984568921,0.24331803627233017,0.6826341513576344,0.6521452324256958,0.8160772277214947,0.39830449977250393,0.5
0.6189674218198575,0.2889757490772035,0.3994361007213371,0.6136741801841653,0.7044985077390336,0.6867574867196584,0.7342720930386326,0.37154404500224925,0.6716803037511132,0.634051490040927,0.7903066855800178,0.33349491094738826,0.5
0.6474180414278272,0.24978697523674037,0.4150683046867277,0.6500403913174573,0.7481514700402092,0.7189398674440368,0.7153227425176265,0.34479340530383973,0.7032251341845134,0.6859773317756371,0.7582759423501193,0.3937810595409587,0.5
0.5979903734349801,0.31539495720384964,0.392295235926837,0.44214780645578755,0.6345259847358005,0.6416014986478193,0.7538477817363916,0.4686225573347901,0.6660354668272596,0.6420247304618423,0.8570059638605192,0.2822018059555885,1.0
0.689589077288109,0.21257810704274194,0.37939846770997376,0.5621232722638173,0.770376520943541,0.6895572246803052,0.5082703776980972,0.29180016935244435,0.669374677910734,0.6009931130107762,0.7056267392391385,0.3989165279476284,0.5
0.6080898318804309,0.28425356374684896,0.40586316676210965,0.6680385021529168,0.7195925543963858,0.7185462901042539,0.7702403380289213,0.3259853915397302,0.6747141660837587,0.6289982220282001,0.7992346631959159,0.3281643721177119,0.5
0.6430670054520566,0.2478981011045984,0.41763913110303647,0.6717861201049579,0.7541890887031502,0.7316553887978748,0.729710040513742,0.32656994391883193,0.7044386791175719,0.6839560245705464,0.7618471333964785,0.39164884400908817,0.5
0.6182423700777222,0.2762564496132341,0.39517396203390875,0.5220811541751065,0.6717841030268599,0.6885037866949759,0.7028959950394222,0.3698749073767738,0.6719280617783814,0.6343100006456057,0.8022779758016045,0.33177238246509605,0.5
0.689589077288109,0.21257810704274194,0.37939846770997376,0.5621232722638173,0.770376520943541,0.6895572246803052,0.5082703776980972,0.29180016935244435,0.669374677910734,0.6009931130107762,0.7056267392391385,0.3989165279476284,0.5
0.5816738071451008,0.32691840987123627,0.40897174962321586,0.6665202606193782,0.7077480664558247,0.6898441341001957,0.858461120719669,0.3982324182329727,0.6705180095185902,0.6335517357344608,0.853333792713576,0.2762567365515446,0.5
0.654131954779794,0.29414496393908346,0.3997228134426398,0.6939196731303292,0.7025693330379994,0.6514677962243116,0.6752483999976286,0.4129101318245571,0.6837857316197395,0.6746449348477132,0.7935407684610619,0.33135216469942386,0.5
0.6285631013179064,0.29743139488101455,0.39723524746976036,0.7648103717435023,0.7058853891995971,0.6837316083272665,0.7299263065447655,0.3893767560082308,0.6730764201328594,0.6370182436951586,0.7864024610681271,0.3307972947551723,0.5
0.3756996770454521,0.6148645182915218,0.5912064991851803,0.6172572156170042,0.2278510806601115,0.46690203761938975,0.6416387035800959,0.4762538615292733,0.42448396256406645,0.505232281381728,0.391071219233106,0.57905115509749,0.5
0.35472262866057436,0.641283726418168,0.5840656343906803,0.44573084188862644,0.15787855765687897,0.4217460495475508,0.6612143922778546,0.5733323738618139,0.4188391256402133,0.5132055218026426,0.45777049751360727,0.5277580501056902,0.5
0.33768101062855954,0.6400878796215854,0.5964800093996303,0.5785102700431582,0.1983862346647295,0.4717349849752447,0.7344516332619219,0.501273097134521,0.42356942635881223,0.5049910376799399,0.46606961658825097,0.520090452219354,0.5
0.3653623035260476,0.5924731220302428,0.5255639460140437,0.5061555887799414,0.30772007676454094,0.41287710588992854,0.4948502289822505,0.6786213084455393,0.3483318401625931,0.2979567551435232,0.3936962348938382,0.5325041772244808,0.5
0.3669976050939108,0.6110867700272382,0.5963481520177982,0.6607486731920055,0.23992631798599334,0.4923330803270661,0.6704132995723268,0.439806938759258,0.426911052430183,0.5011896669715459,0.39821360132582456,0.5747867240337488,0.5
0.37931663406190463,0.6039595912325222,0.6054475454070598,0.6781126478836869,0.21658863281105833,0.46866419824825645,0.6585186474432962,0.4579461194521675,0.4422190036370132,0.5566998892897692,0.4910162883425966,0.5839389235779973,0.5
0.36518461297709326,0.616501982693152,0.599764634569667,0.7174180505902852,0.2593023296735506,0.49781769101632645,0.6932949975699897,0.4315297768794917,0.4273939458830779,0.5000497580666614,0.39401355173821084,0.5745818805089598,0.5
0.36772265683604644,0.6238060694912075,0.600610290705227,0.7523416992010644,0.2726407226981667,0.4905867803517486,0.7017893975715371,0.44147607638473346,0.42666329440291473,0.5009311563668678,0.38624231110423785,0.5765092525160411,0.5
0.3373184847574918,0.6337282298896008,0.5943489400559161,0.5327137570386289,0.18202903230864265,0.4726081349629033,0.7187635842623167,0.5004385283217833,0.4236933053724463,0.5051202929822797,0.4720552616990442,0.5192291879782079,0.5
0.3666350792228431,0.6047271202952534,0.594217082674084,0.614952160187476,0.22356911562990678,0.49320623031472494,0.6547252505727217,0.43897236994652034,0.4270349314438171,0.5013189222738856,0.4041992464366178,0.5739254597926027,0.5
0.33768101062855954,0.6400878796215854,0.5964800093996303,0.5785102700431582,0.1983862346647295,0.4717349849752447,0.7344516332619219,0.501273097134521,0.42356942635881223,0.5049910376799399,0.46606961658825097,0.520090452219354,0.5
0.3380435364996272,0.64644752935357,0.5986110787433445,0.6243067830476876,0.21474343702081578,0.4708618349875858,0.750139682261527,0.5021076659472588,0.4234455473451781,0.5048617823776009,0.4600839714774577,0.5209517164605001,0.5
